-67.4583844200, 58.8612434052, 0.0000000000
-67.4583844200, 58.8612434052, 0.0000000000
-67.6457856139, 58.8779098678, 0.0000000000
-67.6457856139, 58.8779098678, 0.0000000000
-68.1164361580, 58.9107314652, 0.0000000000
-68.1164361580, 58.9107314652, 0.0000000000
-68.6842245887, 58.9335717967, 0.0000000000
-68.6842245887, 58.9335717967, 0.0000000000
-69.6253018168, 58.9326022825, 0.0000000000
-69.6253018168, 58.9326022825, 0.0000000000
-70.1087969199, 58.9139132863, 0.0000000000
-70.1087969199, 58.9139132863, 0.0000000000
-71.0798258843, 58.8403994932, 0.0000000000
-71.0798258843, 58.8403994932, 0.0000000000
-73.0620665387, 58.5471698717, 0.0000000000
-73.0620665387, 58.5471698717, 0.0000000000
-73.8102502199, 58.3882107132, 0.0000000000
-73.8102502199, 58.3882107132, 0.0000000000
-76.4485583274, 57.6226537562, 0.0000000000
-76.4485583274, 57.6226537562, 0.0000000000
-78.1659914708, 56.9541833482, 0.0000000000
-78.1659914708, 56.9541833482, 0.0000000000
-80.5298081625, 55.8120037144, 0.0000000000
-80.5298081625, 55.8120037144, 0.0000000000
-82.7151172148, 54.5185730395, 0.0000000000
-82.7151172148, 54.5185730395, 0.0000000000
-85.0130522699, 52.8953911272, 0.0000000000
-85.0130522699, 52.8953911272, 0.0000000000
-86.8902379024, 51.3509465925, 0.0000000000
-86.8902379024, 51.3509465925, 0.0000000000
-88.9588078762, 49.3943754684, 0.0000000000
-88.9588078762, 49.3943754684, 0.0000000000
-91.6908882815, 46.3310904969, 0.0000000000
-91.6908882815, 46.3310904969, 0.0000000000
-93.7737420892, 43.5446916084, 0.0000000000
-93.7737420892, 43.5446916084, 0.0000000000
-95.2366149775, 41.2911880368, 0.0000000000
-95.2366149775, 41.2911880368, 0.0000000000
-96.5003700518, 39.0953551891, 0.0000000000
-96.5003700518, 39.0953551891, 0.0000000000
-97.4231726430, 37.3101406784, 0.0000000000
-97.4231726430, 37.3101406784, 0.0000000000
-98.0936718964, 35.8946636656, 0.0000000000
-98.0936718964, 35.8946636656, 0.0000000000
-99.0425334768, 33.6783611214, 0.0000000000
-99.0425334768, 33.6783611214, 0.0000000000
-100.0412560943, 30.9850670770, 0.0000000000
-100.0412560943, 30.9850670770, 0.0000000000
-100.8769729186, 28.3100719170, 0.0000000000
-100.8769729186, 28.3100719170, 0.0000000000
-101.6206422758, 25.3943446443, 0.0000000000
-101.6206422758, 25.3943446443, 0.0000000000
-102.1953396598, 22.4884797295, 0.0000000000
-102.1953396598, 22.4884797295, 0.0000000000
-102.5295051190, 20.2342513541, 0.0000000000
-102.5295051190, 20.2342513541, 0.0000000000
-102.7199442963, 18.5098645966, 0.0000000000
-102.7199442963, 18.5098645966, 0.0000000000
-102.9199823711, 15.4162435311, 0.0000000000
-102.9199823711, 15.4162435311, 0.0000000000
-102.9516573384, 13.7791395803, 0.0000000000
-102.9516573384, 13.7791395803, 0.0000000000
-102.9320509491, 12.1719580782, 0.0000000000
-102.9320509491, 12.1719580782, 0.0000000000
-102.8436865425, 10.2840387781, 0.0000000000
-102.8436865425, 10.2840387781, 0.0000000000
-102.6748764869, 8.3189959972, 0.0000000000
-102.6748764869, 8.3189959972, 0.0000000000
-102.4317965367, 6.3992419031, 0.0000000000
-102.4317965367, 6.3992419031, 0.0000000000
-101.9206216675, 3.5441875611, 0.0000000000
-101.9206216675, 3.5441875611, 0.0000000000
-101.3897225198, 1.3155984321, 0.0000000000
-101.3897225198, 1.3155984321, 0.0000000000
-100.8524720637, -0.5421439204, 0.0000000000
-100.8524720637, -0.5421439204, 0.0000000000
-100.2590382862, -2.3004015037, 0.0000000000
-100.2590382862, -2.3004015037, 0.0000000000
-99.5479291439, -4.1278988322, 0.0000000000
-99.5479291439, -4.1278988322, 0.0000000000
-98.8208317552, -5.7682013617, 0.0000000000
-98.8208317552, -5.7682013617, 0.0000000000
-97.9535886966, -7.4989994173, 0.0000000000
-97.9535886966, -7.4989994173, 0.0000000000
-96.8266748404, -9.4690768524, 0.0000000000
-96.8266748404, -9.4690768524, 0.0000000000
-95.8307498401, -11.0051488115, 0.0000000000
-95.8307498401, -11.0051488115, 0.0000000000
-94.6886720616, -12.5769644372, 0.0000000000
-94.6886720616, -12.5769644372, 0.0000000000
-93.4138383537, -14.1336424143, 0.0000000000
-93.4138383537, -14.1336424143, 0.0000000000
-92.3451160342, -15.3021664141, 0.0000000000
-92.3451160342, -15.3021664141, 0.0000000000
-90.2864309671, -17.2567084012, 0.0000000000
-90.2864309671, -17.2567084012, 0.0000000000
-88.6175260990, -18.5944385853, 0.0000000000
-88.6175260990, -18.5944385853, 0.0000000000
-86.4238317895, -20.0617725967, 0.0000000000
-86.4238317895, -20.0617725967, 0.0000000000
-84.0974263317, -21.2935232474, 0.0000000000
-84.0974263317, -21.2935232474, 0.0000000000
-81.7241149825, -22.2314762104, 0.0000000000
-81.7241149825, -22.2314762104, 0.0000000000
-79.2856446131, -22.8708365532, 0.0000000000
-79.2856446131, -22.8708365532, 0.0000000000
-76.6105473994, -23.1872335452, 0.0000000000
-76.6105473994, -23.1872335452, 0.0000000000
-75.3730321045, -23.1891993853, 0.0000000000
-75.3730321045, -23.1891993853, 0.0000000000
-74.1332834376, -23.0919046801, 0.0000000000
-74.1332834376, -23.0919046801, 0.0000000000
-73.2252853737, -22.9528350875, 0.0000000000
-73.2252853737, -22.9528350875, 0.0000000000
-72.5389261668, -22.8067450167, 0.0000000000
-72.5389261668, -22.8067450167, 0.0000000000
